architecture,patient,seed,fraction,method,repeat,predicted_class_probability_drop
GraphSAGE,54,37,0.05,random,18,0.0028657615184783936
GraphSAGE,54,37,0.05,random,19,0.008531361818313599
GraphSAGE,54,37,0.1,gnnexplainer,-1,0.06470423936843872
GraphSAGE,54,37,0.1,random,0,0.01688748598098755
GraphSAGE,54,37,0.1,random,1,-0.007651537656784058
GraphSAGE,54,37,0.1,random,2,0.014493972063064575
GraphSAGE,54,37,0.1,random,3,0.023653358221054077
GraphSAGE,54,37,0.1,random,4,0.014055579900741577
GraphSAGE,54,37,0.1,random,5,0.0038954317569732666
GraphSAGE,54,37,0.1,random,6,0.03201398253440857
GraphSAGE,54,37,0.1,random,7,-0.0024825632572174072
GraphSAGE,54,37,0.1,random,8,0.014938026666641235
GraphSAGE,54,37,0.1,random,9,0.03876599669456482
GraphSAGE,54,37,0.1,random,10,0.020056158304214478
GraphSAGE,54,37,0.1,random,11,0.017827123403549194
GraphSAGE,54,37,0.1,random,12,0.032790809869766235
GraphSAGE,54,37,0.1,random,13,0.024624615907669067
GraphSAGE,54,37,0.1,random,14,0.03609994053840637
GraphSAGE,54,37,0.1,random,15,0.012568444013595581
GraphSAGE,54,37,0.1,random,16,0.00829818844795227
GraphSAGE,54,37,0.1,random,17,0.009853571653366089
GraphSAGE,54,37,0.1,random,18,0.032266050577163696
GraphSAGE,54,37,0.1,random,19,-0.005644291639328003
GraphSAGE,54,37,0.2,gnnexplainer,-1,0.08430829644203186
GraphSAGE,54,37,0.2,random,0,0.05258864164352417
GraphSAGE,54,37,0.2,random,1,0.03250470757484436
GraphSAGE,54,37,0.2,random,2,0.03171330690383911
GraphSAGE,54,37,0.2,random,3,0.015428155660629272
GraphSAGE,54,37,0.2,random,4,0.023179709911346436
GraphSAGE,54,37,0.2,random,5,0.031020432710647583
GraphSAGE,54,37,0.2,random,6,0.011259645223617554
GraphSAGE,54,37,0.2,random,7,0.03148052096366882
GraphSAGE,54,37,0.2,random,8,0.03546839952468872
GraphSAGE,54,37,0.2,random,9,0.02189776301383972
GraphSAGE,54,37,0.2,random,10,0.023091375827789307
GraphSAGE,54,37,0.2,random,11,0.014791280031204224
GraphSAGE,54,37,0.2,random,12,0.022683799266815186
GraphSAGE,54,37,0.2,random,13,0.02929738163948059
GraphSAGE,54,37,0.2,random,14,0.025145530700683594
GraphSAGE,54,37,0.2,random,15,0.011795103549957275
GraphSAGE,54,37,0.2,random,16,0.01608791947364807
GraphSAGE,54,37,0.2,random,17,0.02274864912033081
GraphSAGE,54,37,0.2,random,18,0.012789666652679443
GraphSAGE,54,37,0.2,random,19,0.07036623358726501
GraphSAGE,56,11,0.05,gnnexplainer,-1,0.019156314432621002
GraphSAGE,56,11,0.05,random,0,0.011637218296527863
GraphSAGE,56,11,0.05,random,1,0.009092830121517181
GraphSAGE,56,11,0.05,random,2,0.014901556074619293
GraphSAGE,56,11,0.05,random,3,0.012088708579540253
GraphSAGE,56,11,0.05,random,4,0.012236036360263824
GraphSAGE,56,11,0.05,random,5,0.008935175836086273
GraphSAGE,56,11,0.05,random,6,0.01155630499124527
GraphSAGE,56,11,0.05,random,7,0.010267384350299835
GraphSAGE,56,11,0.05,random,8,0.009825088083744049
GraphSAGE,56,11,0.05,random,9,0.01041092723608017
GraphSAGE,56,11,0.05,random,10,0.012585170567035675
GraphSAGE,56,11,0.05,random,11,0.011913977563381195
GraphSAGE,56,11,0.05,random,12,0.013041146099567413
GraphSAGE,56,11,0.05,random,13,0.011323876678943634
GraphSAGE,56,11,0.05,random,14,0.01067063957452774
GraphSAGE,56,11,0.05,random,15,0.011130891740322113
GraphSAGE,56,11,0.05,random,16,0.01065882295370102
GraphSAGE,56,11,0.05,random,17,0.010825328528881073
GraphSAGE,56,11,0.05,random,18,0.011377252638339996
GraphSAGE,56,11,0.05,random,19,0.008412428200244904
GraphSAGE,56,11,0.1,gnnexplainer,-1,0.0333709791302681
GraphSAGE,56,11,0.1,random,0,0.022995077073574066
GraphSAGE,56,11,0.1,random,1,0.020428039133548737
GraphSAGE,56,11,0.1,random,2,0.020107649266719818
GraphSAGE,56,11,0.1,random,3,0.020603545010089874
GraphSAGE,56,11,0.1,random,4,0.027799345552921295
GraphSAGE,56,11,0.1,random,5,0.016962923109531403
GraphSAGE,56,11,0.1,random,6,0.01925792545080185
GraphSAGE,56,11,0.1,random,7,0.019386298954486847
GraphSAGE,56,11,0.1,random,8,0.01921350508928299
GraphSAGE,56,11,0.1,random,9,0.020567677915096283
GraphSAGE,56,11,0.1,random,10,0.022452108561992645
GraphSAGE,56,11,0.1,random,11,0.01869315654039383
GraphSAGE,56,11,0.1,random,12,0.014365769922733307
GraphSAGE,56,11,0.1,random,13,0.02334894984960556
GraphSAGE,56,11,0.1,random,14,0.02166459709405899
GraphSAGE,56,11,0.1,random,15,0.020196296274662018
GraphSAGE,56,11,0.1,random,16,0.017915643751621246
GraphSAGE,56,11,0.1,random,17,0.018986158072948456
GraphSAGE,56,11,0.1,random,18,0.01766175776720047
GraphSAGE,56,11,0.1,random,19,0.019763387739658356
GraphSAGE,56,11,0.2,gnnexplainer,-1,0.06576039642095566
GraphSAGE,56,11,0.2,random,0,0.040965162217617035
GraphSAGE,56,11,0.2,random,1,0.044399045407772064
GraphSAGE,56,11,0.2,random,2,0.04283180087804794
GraphSAGE,56,11,0.2,random,3,0.0480368509888649
GraphSAGE,56,11,0.2,random,4,0.03659691661596298
GraphSAGE,56,11,0.2,random,5,0.046016134321689606
GraphSAGE,56,11,0.2,random,6,0.0471239909529686
GraphSAGE,56,11,0.2,random,7,0.05129099637269974
GraphSAGE,56,11,0.2,random,8,0.043693698942661285
GraphSAGE,56,11,0.2,random,9,0.04978444427251816
GraphSAGE,56,11,0.2,random,10,0.04315353184938431
GraphSAGE,56,11,0.2,random,11,0.04338211566209793
GraphSAGE,56,11,0.2,random,12,0.04814029484987259
GraphSAGE,56,11,0.2,random,13,0.05273095518350601
GraphSAGE,56,11,0.2,random,14,0.048280246555805206
GraphSAGE,56,11,0.2,random,15,0.04683459550142288
GraphSAGE,56,11,0.2,random,16,0.05109144002199173
GraphSAGE,56,11,0.2,random,17,0.04026509076356888
GraphSAGE,56,11,0.2,random,18,0.04301045089960098
GraphSAGE,56,11,0.2,random,19,0.046528302133083344
GraphSAGE,56,23,0.05,gnnexplainer,-1,0.020965464413166046
GraphSAGE,56,23,0.05,random,0,0.011781476438045502
GraphSAGE,56,23,0.05,random,1,0.010377712547779083
GraphSAGE,56,23,0.05,random,2,0.004111014306545258
GraphSAGE,56,23,0.05,random,3,0.009676225483417511
GraphSAGE,56,23,0.05,random,4,0.011939533054828644
GraphSAGE,56,23,0.05,random,5,0.008580900728702545
GraphSAGE,56,23,0.05,random,6,0.011558018624782562
GraphSAGE,56,23,0.05,random,7,0.007362090051174164
GraphSAGE,56,23,0.05,random,8,0.011101163923740387
GraphSAGE,56,23,0.05,random,9,0.010071642696857452
GraphSAGE,56,23,0.05,random,10,0.011932827532291412
GraphSAGE,56,23,0.05,random,11,0.009865231812000275
GraphSAGE,56,23,0.05,random,12,0.009855560958385468
GraphSAGE,56,23,0.05,random,13,0.009966425597667694
GraphSAGE,56,23,0.05,random,14,0.0065070390701293945
GraphSAGE,56,23,0.05,random,15,0.011336125433444977
GraphSAGE,56,23,0.05,random,16,0.011352606117725372
GraphSAGE,56,23,0.05,random,17,0.013148553669452667
GraphSAGE,56,23,0.05,random,18,0.008070550858974457
GraphSAGE,56,23,0.05,random,19,0.011987976729869843
GraphSAGE,56,23,0.1,gnnexplainer,-1,0.03696037083864212
GraphSAGE,56,23,0.1,random,0,0.021908901631832123
GraphSAGE,56,23,0.1,random,1,0.016269661486148834
GraphSAGE,56,23,0.1,random,2,0.025366075336933136
GraphSAGE,56,23,0.1,random,3,0.02407706528902054
GraphSAGE,56,23,0.1,random,4,0.019575752317905426
GraphSAGE,56,23,0.1,random,5,0.020409144461154938
GraphSAGE,56,23,0.1,random,6,0.021397419273853302
GraphSAGE,56,23,0.1,random,7,0.019009359180927277
GraphSAGE,56,23,0.1,random,8,0.018333174288272858
GraphSAGE,56,23,0.1,random,9,0.019970200955867767
GraphSAGE,56,23,0.1,random,10,0.02213851362466812
GraphSAGE,56,23,0.1,random,11,0.017852045595645905
GraphSAGE,56,23,0.1,random,12,0.018512628972530365
GraphSAGE,56,23,0.1,random,13,0.020237691700458527
GraphSAGE,56,23,0.1,random,14,0.021689660847187042
GraphSAGE,56,23,0.1,random,15,0.017095692455768585
GraphSAGE,56,23,0.1,random,16,0.01930900663137436
GraphSAGE,56,23,0.1,random,17,0.018866993486881256
GraphSAGE,56,23,0.1,random,18,0.021418072283267975
GraphSAGE,56,23,0.1,random,19,0.02337680011987686
GraphSAGE,56,23,0.2,gnnexplainer,-1,0.06518729776144028
GraphSAGE,56,23,0.2,random,0,0.044535957276821136
GraphSAGE,56,23,0.2,random,1,0.0514068678021431
GraphSAGE,56,23,0.2,random,2,0.046704359352588654
GraphSAGE,56,23,0.2,random,3,0.04928942769765854
GraphSAGE,56,23,0.2,random,4,0.048004575073719025
GraphSAGE,56,23,0.2,random,5,0.04807186871767044
GraphSAGE,56,23,0.2,random,6,0.05275043100118637
GraphSAGE,56,23,0.2,random,7,0.04472921043634415
GraphSAGE,56,23,0.2,random,8,0.04299066215753555
GraphSAGE,56,23,0.2,random,9,0.04275336116552353
GraphSAGE,56,23,0.2,random,10,0.05367732793092728
GraphSAGE,56,23,0.2,random,11,0.04228558391332626
GraphSAGE,56,23,0.2,random,12,0.05097735673189163
GraphSAGE,56,23,0.2,random,13,0.04301143437623978
GraphSAGE,56,23,0.2,random,14,0.04617632180452347
GraphSAGE,56,23,0.2,random,15,0.04711455851793289
GraphSAGE,56,23,0.2,random,16,0.043187789618968964
GraphSAGE,56,23,0.2,random,17,0.04216558486223221
GraphSAGE,56,23,0.2,random,18,0.04027170687913895
GraphSAGE,56,23,0.2,random,19,0.04209030419588089
GraphSAGE,56,37,0.05,gnnexplainer,-1,0.02122712880373001
GraphSAGE,56,37,0.05,random,0,0.00696253776550293
GraphSAGE,56,37,0.05,random,1,0.009624816477298737
GraphSAGE,56,37,0.05,random,2,0.006341502070426941
GraphSAGE,56,37,0.05,random,3,0.00944075733423233
GraphSAGE,56,37,0.05,random,4,0.011597059667110443
GraphSAGE,56,37,0.05,random,5,0.012121282517910004
GraphSAGE,56,37,0.05,random,6,0.013722561299800873
GraphSAGE,56,37,0.05,random,7,0.01019289344549179
GraphSAGE,56,37,0.05,random,8,0.00916803628206253
GraphSAGE,56,37,0.05,random,9,0.012221939861774445
GraphSAGE,56,37,0.05,random,10,0.010194115340709686
GraphSAGE,56,37,0.05,random,11,0.011790670454502106
GraphSAGE,56,37,0.05,random,12,0.01145995408296585
GraphSAGE,56,37,0.05,random,13,0.008289076387882233
GraphSAGE,56,37,0.05,random,14,0.008738689124584198
GraphSAGE,56,37,0.05,random,15,0.010477699339389801
GraphSAGE,56,37,0.05,random,16,0.008420638740062714
GraphSAGE,56,37,0.05,random,17,0.010198183357715607
GraphSAGE,56,37,0.05,random,18,0.013048268854618073
GraphSAGE,56,37,0.05,random,19,0.008057601749897003
GraphSAGE,56,37,0.1,gnnexplainer,-1,0.03529677540063858
GraphSAGE,56,37,0.1,random,0,0.022561736404895782
GraphSAGE,56,37,0.1,random,1,0.017805732786655426
GraphSAGE,56,37,0.1,random,2,0.015621878206729889
GraphSAGE,56,37,0.1,random,3,0.025967217981815338
GraphSAGE,56,37,0.1,random,4,0.02358096092939377
GraphSAGE,56,37,0.1,random,5,0.020870335400104523
GraphSAGE,56,37,0.1,random,6,0.025260470807552338
GraphSAGE,56,37,0.1,random,7,0.021325863897800446
GraphSAGE,56,37,0.1,random,8,0.019105754792690277
GraphSAGE,56,37,0.1,random,9,0.01853998750448227
GraphSAGE,56,37,0.1,random,10,0.022691018879413605
GraphSAGE,56,37,0.1,random,11,0.019832290709018707
GraphSAGE,56,37,0.1,random,12,0.019412584602832794
GraphSAGE,56,37,0.1,random,13,0.01964636892080307
GraphSAGE,56,37,0.1,random,14,0.021029703319072723
GraphSAGE,56,37,0.1,random,15,0.018580205738544464
GraphSAGE,56,37,0.1,random,16,0.019929058849811554
GraphSAGE,56,37,0.1,random,17,0.02188894897699356
GraphSAGE,56,37,0.1,random,18,0.01736251264810562
GraphSAGE,56,37,0.1,random,19,0.020309485495090485
GraphSAGE,56,37,0.2,gnnexplainer,-1,0.06835129112005234
GraphSAGE,56,37,0.2,random,0,0.03982914239168167
GraphSAGE,56,37,0.2,random,1,0.04225049167871475
GraphSAGE,56,37,0.2,random,2,0.0516401007771492
GraphSAGE,56,37,0.2,random,3,0.045524634420871735
GraphSAGE,56,37,0.2,random,4,0.04267478734254837
GraphSAGE,56,37,0.2,random,5,0.049465812742710114
GraphSAGE,56,37,0.2,random,6,0.043014250695705414
GraphSAGE,56,37,0.2,random,7,0.04866059869527817
GraphSAGE,56,37,0.2,random,8,0.05286402255296707
GraphSAGE,56,37,0.2,random,9,0.049368180334568024
GraphSAGE,56,37,0.2,random,10,0.05023787170648575
GraphSAGE,56,37,0.2,random,11,0.04047108441591263
GraphSAGE,56,37,0.2,random,12,0.03990546613931656
GraphSAGE,56,37,0.2,random,13,0.04118780046701431
GraphSAGE,56,37,0.2,random,14,0.04978302866220474
GraphSAGE,56,37,0.2,random,15,0.04375400394201279
GraphSAGE,56,37,0.2,random,16,0.042671628296375275
GraphSAGE,56,37,0.2,random,17,0.050875984132289886
GraphSAGE,56,37,0.2,random,18,0.04473986476659775
GraphSAGE,56,37,0.2,random,19,0.0506785586476326
GraphSAGE,58,11,0.05,gnnexplainer,-1,0.0007393062114715576
GraphSAGE,58,11,0.05,random,0,0.0013971030712127686
GraphSAGE,58,11,0.05,random,1,0.0021981000900268555
GraphSAGE,58,11,0.05,random,2,-0.006876111030578613
GraphSAGE,58,11,0.05,random,3,0.0047338902950286865
GraphSAGE,58,11,0.05,random,4,0.002754807472229004
GraphSAGE,58,11,0.05,random,5,0.004637598991394043
GraphSAGE,58,11,0.05,random,6,0.004905670881271362
GraphSAGE,58,11,0.05,random,7,0.00235748291015625
GraphSAGE,58,11,0.05,random,8,0.0009793639183044434
GraphSAGE,58,11,0.05,random,9,0.00666964054107666
GraphSAGE,58,11,0.05,random,10,-0.0021687746047973633
GraphSAGE,58,11,0.05,random,11,0.0016591548919677734
GraphSAGE,58,11,0.05,random,12,-0.0016695857048034668
GraphSAGE,58,11,0.05,random,13,0.004269778728485107
GraphSAGE,58,11,0.05,random,14,-0.0007764101028442383
GraphSAGE,58,11,0.05,random,15,0.003120899200439453
GraphSAGE,58,11,0.05,random,16,0.004157394170761108
GraphSAGE,58,11,0.05,random,17,0.007696747779846191
GraphSAGE,58,11,0.05,random,18,0.009482353925704956
GraphSAGE,58,11,0.05,random,19,0.004364818334579468
GraphSAGE,58,11,0.1,gnnexplainer,-1,0.009029150009155273
GraphSAGE,58,11,0.1,random,0,0.0063562095165252686
GraphSAGE,58,11,0.1,random,1,-0.001616835594177246
GraphSAGE,58,11,0.1,random,2,0.0057509541511535645
GraphSAGE,58,11,0.1,random,3,0.002772301435470581
GraphSAGE,58,11,0.1,random,4,0.007135123014450073
GraphSAGE,58,11,0.1,random,5,0.012772321701049805
GraphSAGE,58,11,0.1,random,6,0.015291810035705566
GraphSAGE,58,11,0.1,random,7,0.009049981832504272
GraphSAGE,58,11,0.1,random,8,0.007477015256881714
GraphSAGE,58,11,0.1,random,9,0.010936856269836426
GraphSAGE,58,11,0.1,random,10,0.009119749069213867
GraphSAGE,58,11,0.1,random,11,-0.0030807852745056152
GraphSAGE,58,11,0.1,random,12,-0.0001074373722076416
GraphSAGE,58,11,0.1,random,13,0.0009143054485321045
GraphSAGE,58,11,0.1,random,14,-0.001005798578262329
GraphSAGE,58,11,0.1,random,15,0.0063820481300354
GraphSAGE,58,11,0.1,random,16,0.02319905161857605
GraphSAGE,58,11,0.1,random,17,-0.0002466440200805664
GraphSAGE,58,11,0.1,random,18,-0.005128622055053711
GraphSAGE,58,11,0.1,random,19,-0.004766345024108887
GraphSAGE,58,11,0.2,gnnexplainer,-1,0.021464943885803223
GraphSAGE,58,11,0.2,random,0,0.0043953657150268555
GraphSAGE,58,11,0.2,random,1,0.003947913646697998
GraphSAGE,58,11,0.2,random,2,0.0009514689445495605
GraphSAGE,58,11,0.2,random,3,0.01868578791618347
GraphSAGE,58,11,0.2,random,4,0.005315840244293213
GraphSAGE,58,11,0.2,random,5,0.011519968509674072
GraphSAGE,58,11,0.2,random,6,0.003276646137237549
GraphSAGE,58,11,0.2,random,7,-0.008658885955810547
GraphSAGE,58,11,0.2,random,8,0.017875641584396362
GraphSAGE,58,11,0.2,random,9,-0.007636010646820068
GraphSAGE,58,11,0.2,random,10,0.0066495537757873535
GraphSAGE,58,11,0.2,random,11,0.01568448543548584
GraphSAGE,58,11,0.2,random,12,0.009680598974227905
GraphSAGE,58,11,0.2,random,13,0.017727702856063843
GraphSAGE,58,11,0.2,random,14,0.008415758609771729
GraphSAGE,58,11,0.2,random,15,0.00208437442779541
GraphSAGE,58,11,0.2,random,16,0.001411736011505127
GraphSAGE,58,11,0.2,random,17,0.006697475910186768
GraphSAGE,58,11,0.2,random,18,0.013737410306930542
GraphSAGE,58,11,0.2,random,19,0.007112622261047363
GraphSAGE,58,23,0.05,gnnexplainer,-1,0.01510736346244812
GraphSAGE,58,23,0.05,random,0,0.006647318601608276
GraphSAGE,58,23,0.05,random,1,-0.0028107166290283203
GraphSAGE,58,23,0.05,random,2,-0.010632693767547607
GraphSAGE,58,23,0.05,random,3,-0.0004597902297973633
GraphSAGE,58,23,0.05,random,4,0.007563531398773193
GraphSAGE,58,23,0.05,random,5,-0.00413745641708374
GraphSAGE,58,23,0.05,random,6,0.0007330179214477539
GraphSAGE,58,23,0.05,random,7,0.00766560435295105
GraphSAGE,58,23,0.05,random,8,-0.0027084648609161377
GraphSAGE,58,23,0.05,random,9,0.0032484233379364014
GraphSAGE,58,23,0.05,random,10,0.008721590042114258
GraphSAGE,58,23,0.05,random,11,-0.0017714500427246094
GraphSAGE,58,23,0.05,random,12,-0.00031322240829467773
GraphSAGE,58,23,0.05,random,13,0.00785684585571289
GraphSAGE,58,23,0.05,random,14,0.0027334392070770264
GraphSAGE,58,23,0.05,random,15,0.009332150220870972
GraphSAGE,58,23,0.05,random,16,0.012131094932556152
GraphSAGE,58,23,0.05,random,17,0.004145443439483643
GraphSAGE,58,23,0.05,random,18,0.0012224316596984863
GraphSAGE,58,23,0.05,random,19,0.0030462145805358887
GraphSAGE,58,23,0.1,gnnexplainer,-1,0.014075636863708496
GraphSAGE,58,23,0.1,random,0,0.012636005878448486
GraphSAGE,58,23,0.1,random,1,-0.0013634562492370605
GraphSAGE,58,23,0.1,random,2,0.0008609294891357422
GraphSAGE,58,23,0.1,random,3,0.015326201915740967
GraphSAGE,58,23,0.1,random,4,0.0014343857765197754
GraphSAGE,58,23,0.1,random,5,-0.0031540989875793457
GraphSAGE,58,23,0.1,random,6,0.009415030479431152
GraphSAGE,58,23,0.1,random,7,-0.007651686668395996
GraphSAGE,58,23,0.1,random,8,0.007957994937896729
GraphSAGE,58,23,0.1,random,9,-0.00645795464515686
GraphSAGE,58,23,0.1,random,10,-0.005766183137893677
GraphSAGE,58,23,0.1,random,11,0.0037917494773864746
GraphSAGE,58,23,0.1,random,12,0.005819767713546753
GraphSAGE,58,23,0.1,random,13,0.006593942642211914
GraphSAGE,58,23,0.1,random,14,0.007774651050567627
GraphSAGE,58,23,0.1,random,15,-0.005610764026641846
GraphSAGE,58,23,0.1,random,16,0.011571288108825684
GraphSAGE,58,23,0.1,random,17,0.004304289817810059
GraphSAGE,58,23,0.1,random,18,0.003496706485748291
GraphSAGE,58,23,0.1,random,19,-0.0006687045097351074
GraphSAGE,58,23,0.2,gnnexplainer,-1,0.015917181968688965
GraphSAGE,58,23,0.2,random,0,0.009423941373825073
GraphSAGE,58,23,0.2,random,1,0.006890624761581421
GraphSAGE,58,23,0.2,random,2,0.004853606224060059
GraphSAGE,58,23,0.2,random,3,-0.00013464689254760742
GraphSAGE,58,23,0.2,random,4,0.007478058338165283
GraphSAGE,58,23,0.2,random,5,0.003886193037033081
GraphSAGE,58,23,0.2,random,6,0.011542201042175293
GraphSAGE,58,23,0.2,random,7,-0.004410743713378906
GraphSAGE,58,23,0.2,random,8,-0.005275249481201172
GraphSAGE,58,23,0.2,random,9,0.0014302432537078857
GraphSAGE,58,23,0.2,random,10,-0.008114129304885864
GraphSAGE,58,23,0.2,random,11,0.006724327802658081
GraphSAGE,58,23,0.2,random,12,-0.002258598804473877
GraphSAGE,58,23,0.2,random,13,0.007924854755401611
GraphSAGE,58,23,0.2,random,14,-0.006303697824478149
GraphSAGE,58,23,0.2,random,15,0.014702290296554565
GraphSAGE,58,23,0.2,random,16,0.0001341104507446289
GraphSAGE,58,23,0.2,random,17,0.0009549260139465332
GraphSAGE,58,23,0.2,random,18,0.018724381923675537
GraphSAGE,58,23,0.2,random,19,-0.014167100191116333
GraphSAGE,58,37,0.05,gnnexplainer,-1,0.0045583248138427734
GraphSAGE,58,37,0.05,random,0,0.002169370651245117
GraphSAGE,58,37,0.05,random,1,-6.61611557006836e-05
GraphSAGE,58,37,0.05,random,2,0.005256146192550659
GraphSAGE,58,37,0.05,random,3,0.011843562126159668
GraphSAGE,58,37,0.05,random,4,-0.003937065601348877
GraphSAGE,58,37,0.05,random,5,0.0028603076934814453
GraphSAGE,58,37,0.05,random,6,0.008918017148971558
GraphSAGE,58,37,0.05,random,7,0.007457137107849121
GraphSAGE,58,37,0.05,random,8,0.0007188022136688232
GraphSAGE,58,37,0.05,random,9,-0.003337085247039795
GraphSAGE,58,37,0.05,random,10,0.0006502866744995117
GraphSAGE,58,37,0.05,random,11,0.0066003501415252686
GraphSAGE,58,37,0.05,random,12,0.004458487033843994
GraphSAGE,58,37,0.05,random,13,0.009712070226669312
GraphSAGE,58,37,0.05,random,14,-0.0024479031562805176
GraphSAGE,58,37,0.05,random,15,-0.001154571771621704
GraphSAGE,58,37,0.05,random,16,0.003162950277328491
GraphSAGE,58,37,0.05,random,17,0.009965866804122925
GraphSAGE,58,37,0.05,random,18,0.00033780932426452637
GraphSAGE,58,37,0.05,random,19,-0.013123810291290283
GraphSAGE,58,37,0.1,gnnexplainer,-1,0.0019425749778747559
GraphSAGE,58,37,0.1,random,0,0.006254911422729492
GraphSAGE,58,37,0.1,random,1,-0.0004246234893798828
GraphSAGE,58,37,0.1,random,2,0.007987022399902344
GraphSAGE,58,37,0.1,random,3,0.0032633543014526367
GraphSAGE,58,37,0.1,random,4,0.002165496349334717
GraphSAGE,58,37,0.1,random,5,0.01377713680267334
GraphSAGE,58,37,0.1,random,6,-0.0002582073211669922
GraphSAGE,58,37,0.1,random,7,0.00501367449760437
GraphSAGE,58,37,0.1,random,8,0.0022509098052978516
GraphSAGE,58,37,0.1,random,9,-0.0004545748233795166
GraphSAGE,58,37,0.1,random,10,0.006960391998291016
GraphSAGE,58,37,0.1,random,11,0.006973326206207275
GraphSAGE,58,37,0.1,random,12,0.0032646656036376953
GraphSAGE,58,37,0.1,random,13,0.018807291984558105
GraphSAGE,58,37,0.1,random,14,0.006746858358383179
GraphSAGE,58,37,0.1,random,15,0.012476742267608643
GraphSAGE,58,37,0.1,random,16,0.020089685916900635
GraphSAGE,58,37,0.1,random,17,0.012332797050476074
GraphSAGE,58,37,0.1,random,18,0.004423201084136963
GraphSAGE,58,37,0.1,random,19,0.004640400409698486
GraphSAGE,58,37,0.2,gnnexplainer,-1,0.017506301403045654
GraphSAGE,58,37,0.2,random,0,0.004323005676269531
GraphSAGE,58,37,0.2,random,1,0.003613770008087158
GraphSAGE,58,37,0.2,random,2,0.008142709732055664
GraphSAGE,58,37,0.2,random,3,0.004356950521469116
GraphSAGE,58,37,0.2,random,4,0.01583084464073181
GraphSAGE,58,37,0.2,random,5,0.006514877080917358
GraphSAGE,58,37,0.2,random,6,-0.00814276933670044
