patient,split,seed,fraction,count,method,control,signed_change,absolute_change
TCGA-A2-A0D0,previously_examined_holdout,23,0.05,25,random,3,0.002777010202407837,0.002777010202407837
TCGA-A2-A0D0,previously_examined_holdout,23,0.05,25,random,4,0.013645976781845093,0.013645976781845093
TCGA-A2-A0D0,previously_examined_holdout,23,0.05,25,random,5,0.005447298288345337,0.005447298288345337
TCGA-A2-A0D0,previously_examined_holdout,23,0.05,25,random,6,3.910064697265625e-05,3.910064697265625e-05
TCGA-A2-A0D0,previously_examined_holdout,23,0.05,25,random,7,0.0019186437129974365,0.0019186437129974365
TCGA-A2-A0D0,previously_examined_holdout,23,0.05,25,random,8,0.0040708184242248535,0.0040708184242248535
TCGA-A2-A0D0,previously_examined_holdout,23,0.05,25,random,9,0.0001430213451385498,0.0001430213451385498
TCGA-A2-A0D0,previously_examined_holdout,23,0.05,25,random,10,-0.00031620264053344727,0.00031620264053344727
TCGA-A2-A0D0,previously_examined_holdout,23,0.05,25,random,11,0.004445582628250122,0.004445582628250122
TCGA-A2-A0D0,previously_examined_holdout,23,0.05,25,random,12,0.00820133090019226,0.00820133090019226
TCGA-A2-A0D0,previously_examined_holdout,23,0.05,25,random,13,0.0008275806903839111,0.0008275806903839111
TCGA-A2-A0D0,previously_examined_holdout,23,0.05,25,random,14,-9.125471115112305e-05,9.125471115112305e-05
TCGA-A2-A0D0,previously_examined_holdout,23,0.05,25,random,15,-0.009041249752044678,0.009041249752044678
TCGA-A2-A0D0,previously_examined_holdout,23,0.05,25,random,16,0.002952396869659424,0.002952396869659424
TCGA-A2-A0D0,previously_examined_holdout,23,0.05,25,random,17,-0.002961188554763794,0.002961188554763794
TCGA-A2-A0D0,previously_examined_holdout,23,0.05,25,random,18,0.003155142068862915,0.003155142068862915
TCGA-A2-A0D0,previously_examined_holdout,23,0.05,25,random,19,-0.0023330748081207275,0.0023330748081207275
TCGA-A2-A0D0,previously_examined_holdout,23,0.1,49,gnnexplainer,-1,0.009819269180297852,0.009819269180297852
TCGA-A2-A0D0,previously_examined_holdout,23,0.1,49,random,0,0.005684465169906616,0.005684465169906616
TCGA-A2-A0D0,previously_examined_holdout,23,0.1,49,random,1,-0.0027535855770111084,0.0027535855770111084
TCGA-A2-A0D0,previously_examined_holdout,23,0.1,49,random,2,0.0007261037826538086,0.0007261037826538086
TCGA-A2-A0D0,previously_examined_holdout,23,0.1,49,random,3,0.0016550421714782715,0.0016550421714782715
TCGA-A2-A0D0,previously_examined_holdout,23,0.1,49,random,4,-0.005904167890548706,0.005904167890548706
TCGA-A2-A0D0,previously_examined_holdout,23,0.1,49,random,5,0.008082836866378784,0.008082836866378784
TCGA-A2-A0D0,previously_examined_holdout,23,0.1,49,random,6,0.008556991815567017,0.008556991815567017
TCGA-A2-A0D0,previously_examined_holdout,23,0.1,49,random,7,0.009947359561920166,0.009947359561920166
TCGA-A2-A0D0,previously_examined_holdout,23,0.1,49,random,8,-0.00358504056930542,0.00358504056930542
TCGA-A2-A0D0,previously_examined_holdout,23,0.1,49,random,9,0.004942417144775391,0.004942417144775391
TCGA-A2-A0D0,previously_examined_holdout,23,0.1,49,random,10,-0.005310177803039551,0.005310177803039551
TCGA-A2-A0D0,previously_examined_holdout,23,0.1,49,random,11,-0.005591452121734619,0.005591452121734619
TCGA-A2-A0D0,previously_examined_holdout,23,0.1,49,random,12,0.007390648126602173,0.007390648126602173
TCGA-A2-A0D0,previously_examined_holdout,23,0.1,49,random,13,0.004600614309310913,0.004600614309310913
TCGA-A2-A0D0,previously_examined_holdout,23,0.1,49,random,14,-0.005675643682479858,0.005675643682479858
TCGA-A2-A0D0,previously_examined_holdout,23,0.1,49,random,15,-0.0037781596183776855,0.0037781596183776855
TCGA-A2-A0D0,previously_examined_holdout,23,0.1,49,random,16,0.010093092918395996,0.010093092918395996
TCGA-A2-A0D0,previously_examined_holdout,23,0.1,49,random,17,1.8537044525146484e-05,1.8537044525146484e-05
TCGA-A2-A0D0,previously_examined_holdout,23,0.1,49,random,18,-0.009218066930770874,0.009218066930770874
TCGA-A2-A0D0,previously_examined_holdout,23,0.1,49,random,19,-0.0030132830142974854,0.0030132830142974854
TCGA-A2-A0D0,previously_examined_holdout,23,0.2,97,gnnexplainer,-1,0.008307725191116333,0.008307725191116333
TCGA-A2-A0D0,previously_examined_holdout,23,0.2,97,random,0,0.0043198466300964355,0.0043198466300964355
TCGA-A2-A0D0,previously_examined_holdout,23,0.2,97,random,1,-0.0037182867527008057,0.0037182867527008057
TCGA-A2-A0D0,previously_examined_holdout,23,0.2,97,random,2,0.002036154270172119,0.002036154270172119
TCGA-A2-A0D0,previously_examined_holdout,23,0.2,97,random,3,0.018899649381637573,0.018899649381637573
TCGA-A2-A0D0,previously_examined_holdout,23,0.2,97,random,4,-0.015650540590286255,0.015650540590286255
TCGA-A2-A0D0,previously_examined_holdout,23,0.2,97,random,5,-0.0029450058937072754,0.0029450058937072754
TCGA-A2-A0D0,previously_examined_holdout,23,0.2,97,random,6,0.0028890669345855713,0.0028890669345855713
TCGA-A2-A0D0,previously_examined_holdout,23,0.2,97,random,7,0.011216819286346436,0.011216819286346436
TCGA-A2-A0D0,previously_examined_holdout,23,0.2,97,random,8,-0.02156093716621399,0.02156093716621399
TCGA-A2-A0D0,previously_examined_holdout,23,0.2,97,random,9,-0.0016562342643737793,0.0016562342643737793
TCGA-A2-A0D0,previously_examined_holdout,23,0.2,97,random,10,0.0067321062088012695,0.0067321062088012695
TCGA-A2-A0D0,previously_examined_holdout,23,0.2,97,random,11,0.004562288522720337,0.004562288522720337
TCGA-A2-A0D0,previously_examined_holdout,23,0.2,97,random,12,0.01144099235534668,0.01144099235534668
TCGA-A2-A0D0,previously_examined_holdout,23,0.2,97,random,13,0.021526485681533813,0.021526485681533813
TCGA-A2-A0D0,previously_examined_holdout,23,0.2,97,random,14,0.004713863134384155,0.004713863134384155
TCGA-A2-A0D0,previously_examined_holdout,23,0.2,97,random,15,-0.005472093820571899,0.005472093820571899
TCGA-A2-A0D0,previously_examined_holdout,23,0.2,97,random,16,8.940696716308594e-05,8.940696716308594e-05
TCGA-A2-A0D0,previously_examined_holdout,23,0.2,97,random,17,-0.003184288740158081,0.003184288740158081
TCGA-A2-A0D0,previously_examined_holdout,23,0.2,97,random,18,-0.012071192264556885,0.012071192264556885
TCGA-A2-A0D0,previously_examined_holdout,23,0.2,97,random,19,-6.842613220214844e-05,6.842613220214844e-05
TCGA-A2-A0D0,previously_examined_holdout,37,0.05,25,gnnexplainer,-1,0.00361517071723938,0.00361517071723938
TCGA-A2-A0D0,previously_examined_holdout,37,0.05,25,random,0,-0.006635546684265137,0.006635546684265137
TCGA-A2-A0D0,previously_examined_holdout,37,0.05,25,random,1,-0.0004208087921142578,0.0004208087921142578
TCGA-A2-A0D0,previously_examined_holdout,37,0.05,25,random,2,-0.0013708770275115967,0.0013708770275115967
TCGA-A2-A0D0,previously_examined_holdout,37,0.05,25,random,3,-0.003264784812927246,0.003264784812927246
TCGA-A2-A0D0,previously_examined_holdout,37,0.05,25,random,4,0.0008375048637390137,0.0008375048637390137
TCGA-A2-A0D0,previously_examined_holdout,37,0.05,25,random,5,-0.001224130392074585,0.001224130392074585
TCGA-A2-A0D0,previously_examined_holdout,37,0.05,25,random,6,-0.0011138617992401123,0.0011138617992401123
TCGA-A2-A0D0,previously_examined_holdout,37,0.05,25,random,7,8.270144462585449e-05,8.270144462585449e-05
TCGA-A2-A0D0,previously_examined_holdout,37,0.05,25,random,8,-0.0009169876575469971,0.0009169876575469971
TCGA-A2-A0D0,previously_examined_holdout,37,0.05,25,random,9,-0.0006330907344818115,0.0006330907344818115
TCGA-A2-A0D0,previously_examined_holdout,37,0.05,25,random,10,-0.0031243860721588135,0.0031243860721588135
TCGA-A2-A0D0,previously_examined_holdout,37,0.05,25,random,11,0.00027251243591308594,0.00027251243591308594
TCGA-A2-A0D0,previously_examined_holdout,37,0.05,25,random,12,-0.003921300172805786,0.003921300172805786
TCGA-A2-A0D0,previously_examined_holdout,37,0.05,25,random,13,-0.003323167562484741,0.003323167562484741
TCGA-A2-A0D0,previously_examined_holdout,37,0.05,25,random,14,-0.0031842291355133057,0.0031842291355133057
TCGA-A2-A0D0,previously_examined_holdout,37,0.05,25,random,15,-0.008344799280166626,0.008344799280166626
TCGA-A2-A0D0,previously_examined_holdout,37,0.05,25,random,16,0.0016010105609893799,0.0016010105609893799
TCGA-A2-A0D0,previously_examined_holdout,37,0.05,25,random,17,0.002842128276824951,0.002842128276824951
TCGA-A2-A0D0,previously_examined_holdout,37,0.05,25,random,18,0.0017180144786834717,0.0017180144786834717
TCGA-A2-A0D0,previously_examined_holdout,37,0.05,25,random,19,-0.007638692855834961,0.007638692855834961
TCGA-A2-A0D0,previously_examined_holdout,37,0.1,49,gnnexplainer,-1,0.012193500995635986,0.012193500995635986
TCGA-A2-A0D0,previously_examined_holdout,37,0.1,49,random,0,0.0009185373783111572,0.0009185373783111572
TCGA-A2-A0D0,previously_examined_holdout,37,0.1,49,random,1,-6.318092346191406e-05,6.318092346191406e-05
TCGA-A2-A0D0,previously_examined_holdout,37,0.1,49,random,2,0.0026256144046783447,0.0026256144046783447
TCGA-A2-A0D0,previously_examined_holdout,37,0.1,49,random,3,-0.007081061601638794,0.007081061601638794
TCGA-A2-A0D0,previously_examined_holdout,37,0.1,49,random,4,0.004259705543518066,0.004259705543518066
TCGA-A2-A0D0,previously_examined_holdout,37,0.1,49,random,5,-0.0003274381160736084,0.0003274381160736084
TCGA-A2-A0D0,previously_examined_holdout,37,0.1,49,random,6,0.00020676851272583008,0.00020676851272583008
TCGA-A2-A0D0,previously_examined_holdout,37,0.1,49,random,7,-0.006371349096298218,0.006371349096298218
TCGA-A2-A0D0,previously_examined_holdout,37,0.1,49,random,8,0.00047656893730163574,0.00047656893730163574
TCGA-A2-A0D0,previously_examined_holdout,37,0.1,49,random,9,-0.0025284886360168457,0.0025284886360168457
TCGA-A2-A0D0,previously_examined_holdout,37,0.1,49,random,10,0.0012816190719604492,0.0012816190719604492
TCGA-A2-A0D0,previously_examined_holdout,37,0.1,49,random,11,0.001497715711593628,0.001497715711593628
TCGA-A2-A0D0,previously_examined_holdout,37,0.1,49,random,12,-0.0008898377418518066,0.0008898377418518066
TCGA-A2-A0D0,previously_examined_holdout,37,0.1,49,random,13,0.00025773048400878906,0.00025773048400878906
TCGA-A2-A0D0,previously_examined_holdout,37,0.1,49,random,14,-0.0007467269897460938,0.0007467269897460938
TCGA-A2-A0D0,previously_examined_holdout,37,0.1,49,random,15,0.008081793785095215,0.008081793785095215
TCGA-A2-A0D0,previously_examined_holdout,37,0.1,49,random,16,-0.0005296468734741211,0.0005296468734741211
TCGA-A2-A0D0,previously_examined_holdout,37,0.1,49,random,17,0.00533372163772583,0.00533372163772583
TCGA-A2-A0D0,previously_examined_holdout,37,0.1,49,random,18,-0.004270195960998535,0.004270195960998535
TCGA-A2-A0D0,previously_examined_holdout,37,0.1,49,random,19,0.0034669041633605957,0.0034669041633605957
TCGA-A2-A0D0,previously_examined_holdout,37,0.2,97,gnnexplainer,-1,0.015728414058685303,0.015728414058685303
TCGA-A2-A0D0,previously_examined_holdout,37,0.2,97,random,0,0.001322925090789795,0.001322925090789795
TCGA-A2-A0D0,previously_examined_holdout,37,0.2,97,random,1,0.01546180248260498,0.01546180248260498
TCGA-A2-A0D0,previously_examined_holdout,37,0.2,97,random,2,0.005263239145278931,0.005263239145278931
TCGA-A2-A0D0,previously_examined_holdout,37,0.2,97,random,3,-0.011063963174819946,0.011063963174819946
TCGA-A2-A0D0,previously_examined_holdout,37,0.2,97,random,4,-0.006165832281112671,0.006165832281112671
TCGA-A2-A0D0,previously_examined_holdout,37,0.2,97,random,5,0.0005829930305480957,0.0005829930305480957
TCGA-A2-A0D0,previously_examined_holdout,37,0.2,97,random,6,0.004089415073394775,0.004089415073394775
TCGA-A2-A0D0,previously_examined_holdout,37,0.2,97,random,7,-0.0068624913692474365,0.0068624913692474365
TCGA-A2-A0D0,previously_examined_holdout,37,0.2,97,random,8,-0.010306954383850098,0.010306954383850098
TCGA-A2-A0D0,previously_examined_holdout,37,0.2,97,random,9,-0.009855091571807861,0.009855091571807861
TCGA-A2-A0D0,previously_examined_holdout,37,0.2,97,random,10,0.003380507230758667,0.003380507230758667
TCGA-A2-A0D0,previously_examined_holdout,37,0.2,97,random,11,0.00924527645111084,0.00924527645111084
TCGA-A2-A0D0,previously_examined_holdout,37,0.2,97,random,12,0.002505958080291748,0.002505958080291748
TCGA-A2-A0D0,previously_examined_holdout,37,0.2,97,random,13,-0.020042330026626587,0.020042330026626587
TCGA-A2-A0D0,previously_examined_holdout,37,0.2,97,random,14,0.0032745301723480225,0.0032745301723480225
TCGA-A2-A0D0,previously_examined_holdout,37,0.2,97,random,15,0.00601610541343689,0.00601610541343689
TCGA-A2-A0D0,previously_examined_holdout,37,0.2,97,random,16,0.0022653043270111084,0.0022653043270111084
TCGA-A2-A0D0,previously_examined_holdout,37,0.2,97,random,17,-0.0002803504467010498,0.0002803504467010498
TCGA-A2-A0D0,previously_examined_holdout,37,0.2,97,random,18,0.0019553303718566895,0.0019553303718566895
TCGA-A2-A0D0,previously_examined_holdout,37,0.2,97,random,19,3.0547380447387695e-05,3.0547380447387695e-05
TCGA-A2-A0D2,previously_examined_holdout,11,0.05,4,gnnexplainer,-1,-0.017651796340942383,0.017651796340942383
TCGA-A2-A0D2,previously_examined_holdout,11,0.05,4,random,0,0.007756471633911133,0.007756471633911133
TCGA-A2-A0D2,previously_examined_holdout,11,0.05,4,random,1,-0.013128221035003662,0.013128221035003662
TCGA-A2-A0D2,previously_examined_holdout,11,0.05,4,random,2,-0.014276564121246338,0.014276564121246338
TCGA-A2-A0D2,previously_examined_holdout,11,0.05,4,random,3,0.00816279649734497,0.00816279649734497
TCGA-A2-A0D2,previously_examined_holdout,11,0.05,4,random,4,0.003463268280029297,0.003463268280029297
TCGA-A2-A0D2,previously_examined_holdout,11,0.05,4,random,5,0.00241929292678833,0.00241929292678833
TCGA-A2-A0D2,previously_examined_holdout,11,0.05,4,random,6,-0.021277546882629395,0.021277546882629395
TCGA-A2-A0D2,previously_examined_holdout,11,0.05,4,random,7,-0.0012611150741577148,0.0012611150741577148
TCGA-A2-A0D2,previously_examined_holdout,11,0.05,4,random,8,-0.008708000183105469,0.008708000183105469
TCGA-A2-A0D2,previously_examined_holdout,11,0.05,4,random,9,-0.01862436532974243,0.01862436532974243
TCGA-A2-A0D2,previously_examined_holdout,11,0.05,4,random,10,-0.04769843816757202,0.04769843816757202
TCGA-A2-A0D2,previously_examined_holdout,11,0.05,4,random,11,-0.00020205974578857422,0.00020205974578857422
TCGA-A2-A0D2,previously_examined_holdout,11,0.05,4,random,12,0.008258700370788574,0.008258700370788574
TCGA-A2-A0D2,previously_examined_holdout,11,0.05,4,random,13,-0.012013554573059082,0.012013554573059082
TCGA-A2-A0D2,previously_examined_holdout,11,0.05,4,random,14,-0.017530202865600586,0.017530202865600586
TCGA-A2-A0D2,previously_examined_holdout,11,0.05,4,random,15,-0.03948420286178589,0.03948420286178589
TCGA-A2-A0D2,previously_examined_holdout,11,0.05,4,random,16,0.0012621879577636719,0.0012621879577636719
TCGA-A2-A0D2,previously_examined_holdout,11,0.05,4,random,17,-0.033993303775787354,0.033993303775787354
TCGA-A2-A0D2,previously_examined_holdout,11,0.05,4,random,18,-0.010247945785522461,0.010247945785522461
TCGA-A2-A0D2,previously_examined_holdout,11,0.05,4,random,19,0.03867316246032715,0.03867316246032715
TCGA-A2-A0D2,previously_examined_holdout,11,0.1,7,gnnexplainer,-1,-0.03129345178604126,0.03129345178604126
TCGA-A2-A0D2,previously_examined_holdout,11,0.1,7,random,0,-0.013288319110870361,0.013288319110870361
TCGA-A2-A0D2,previously_examined_holdout,11,0.1,7,random,1,-0.012894153594970703,0.012894153594970703
TCGA-A2-A0D2,previously_examined_holdout,11,0.1,7,random,2,-0.02190220355987549,0.02190220355987549
TCGA-A2-A0D2,previously_examined_holdout,11,0.1,7,random,3,-0.01256263256072998,0.01256263256072998
TCGA-A2-A0D2,previously_examined_holdout,11,0.1,7,random,4,-0.031043410301208496,0.031043410301208496
TCGA-A2-A0D2,previously_examined_holdout,11,0.1,7,random,5,-0.10258400440216064,0.10258400440216064
TCGA-A2-A0D2,previously_examined_holdout,11,0.1,7,random,6,-0.03963404893875122,0.03963404893875122
TCGA-A2-A0D2,previously_examined_holdout,11,0.1,7,random,7,-0.047279953956604004,0.047279953956604004
TCGA-A2-A0D2,previously_examined_holdout,11,0.1,7,random,8,-0.05123138427734375,0.05123138427734375
TCGA-A2-A0D2,previously_examined_holdout,11,0.1,7,random,9,-0.054407358169555664,0.054407358169555664
TCGA-A2-A0D2,previously_examined_holdout,11,0.1,7,random,10,-0.005770266056060791,0.005770266056060791
TCGA-A2-A0D2,previously_examined_holdout,11,0.1,7,random,11,0.0008416175842285156,0.0008416175842285156
TCGA-A2-A0D2,previously_examined_holdout,11,0.1,7,random,12,-0.020499706268310547,0.020499706268310547
TCGA-A2-A0D2,previously_examined_holdout,11,0.1,7,random,13,-0.0010612010955810547,0.0010612010955810547
TCGA-A2-A0D2,previously_examined_holdout,11,0.1,7,random,14,-0.0027239322662353516,0.0027239322662353516
TCGA-A2-A0D2,previously_examined_holdout,11,0.1,7,random,15,0.004101097583770752,0.004101097583770752
TCGA-A2-A0D2,previously_examined_holdout,11,0.1,7,random,16,-0.035849034786224365,0.035849034786224365
TCGA-A2-A0D2,previously_examined_holdout,11,0.1,7,random,17,-0.028004705905914307,0.028004705905914307
TCGA-A2-A0D2,previously_examined_holdout,11,0.1,7,random,18,-0.05606049299240112,0.05606049299240112
TCGA-A2-A0D2,previously_examined_holdout,11,0.1,7,random,19,-0.049151062965393066,0.049151062965393066
TCGA-A2-A0D2,previously_examined_holdout,11,0.2,14,gnnexplainer,-1,-0.026971280574798584,0.026971280574798584
TCGA-A2-A0D2,previously_examined_holdout,11,0.2,14,random,0,-0.006634950637817383,0.006634950637817383
TCGA-A2-A0D2,previously_examined_holdout,11,0.2,14,random,1,-0.04041790962219238,0.04041790962219238
TCGA-A2-A0D2,previously_examined_holdout,11,0.2,14,random,2,-0.021775126457214355,0.021775126457214355
TCGA-A2-A0D2,previously_examined_holdout,11,0.2,14,random,3,0.013174235820770264,0.013174235820770264
TCGA-A2-A0D2,previously_examined_holdout,11,0.2,14,random,4,-0.03790009021759033,0.03790009021759033
TCGA-A2-A0D2,previously_examined_holdout,11,0.2,14,random,5,-0.01836264133453369,0.01836264133453369
TCGA-A2-A0D2,previously_examined_holdout,11,0.2,14,random,6,0.026440441608428955,0.026440441608428955
TCGA-A2-A0D2,previously_examined_holdout,11,0.2,14,random,7,0.0025638341903686523,0.0025638341903686523
TCGA-A2-A0D2,previously_examined_holdout,11,0.2,14,random,8,0.0023633837699890137,0.0023633837699890137
TCGA-A2-A0D2,previously_examined_holdout,11,0.2,14,random,9,-0.04922062158584595,0.04922062158584595
TCGA-A2-A0D2,previously_examined_holdout,11,0.2,14,random,10,-0.1008601188659668,0.1008601188659668
TCGA-A2-A0D2,previously_examined_holdout,11,0.2,14,random,11,-0.0757940411567688,0.0757940411567688
TCGA-A2-A0D2,previously_examined_holdout,11,0.2,14,random,12,-0.06930094957351685,0.06930094957351685
TCGA-A2-A0D2,previously_examined_holdout,11,0.2,14,random,13,-0.03256046772003174,0.03256046772003174
TCGA-A2-A0D2,previously_examined_holdout,11,0.2,14,random,14,0.01278764009475708,0.01278764009475708
TCGA-A2-A0D2,previously_examined_holdout,11,0.2,14,random,15,-0.018967032432556152,0.018967032432556152
TCGA-A2-A0D2,previously_examined_holdout,11,0.2,14,random,16,0.04457104206085205,0.04457104206085205
TCGA-A2-A0D2,previously_examined_holdout,11,0.2,14,random,17,-0.02729588747024536,0.02729588747024536
TCGA-A2-A0D2,previously_examined_holdout,11,0.2,14,random,18,-0.00992518663406372,0.00992518663406372
TCGA-A2-A0D2,previously_examined_holdout,11,0.2,14,random,19,-0.009450793266296387,0.009450793266296387
TCGA-A2-A0D2,previously_examined_holdout,23,0.05,4,gnnexplainer,-1,0.017180144786834717,0.017180144786834717
TCGA-A2-A0D2,previously_examined_holdout,23,0.05,4,random,0,0.0139085054397583,0.0139085054397583
TCGA-A2-A0D2,previously_examined_holdout,23,0.05,4,random,1,-0.010079503059387207,0.010079503059387207
TCGA-A2-A0D2,previously_examined_holdout,23,0.05,4,random,2,-0.027922987937927246,0.027922987937927246
TCGA-A2-A0D2,previously_examined_holdout,23,0.05,4,random,3,-0.005026340484619141,0.005026340484619141
TCGA-A2-A0D2,previously_examined_holdout,23,0.05,4,random,4,-0.001611948013305664,0.001611948013305664
TCGA-A2-A0D2,previously_examined_holdout,23,0.05,4,random,5,0.015175104141235352,0.015175104141235352
TCGA-A2-A0D2,previously_examined_holdout,23,0.05,4,random,6,-0.006876051425933838,0.006876051425933838
TCGA-A2-A0D2,previously_examined_holdout,23,0.05,4,random,7,-0.00534588098526001,0.00534588098526001
TCGA-A2-A0D2,previously_examined_holdout,23,0.05,4,random,8,-0.04194152355194092,0.04194152355194092
TCGA-A2-A0D2,previously_examined_holdout,23,0.05,4,random,9,0.014995694160461426,0.014995694160461426
TCGA-A2-A0D2,previously_examined_holdout,23,0.05,4,random,10,-0.017923712730407715,0.017923712730407715
TCGA-A2-A0D2,previously_examined_holdout,23,0.05,4,random,11,-0.006443321704864502,0.006443321704864502
TCGA-A2-A0D2,previously_examined_holdout,23,0.05,4,random,12,0.0026947855949401855,0.0026947855949401855
TCGA-A2-A0D2,previously_examined_holdout,23,0.05,4,random,13,-0.003668487071990967,0.003668487071990967
TCGA-A2-A0D2,previously_examined_holdout,23,0.05,4,random,14,0.012140095233917236,0.012140095233917236
TCGA-A2-A0D2,previously_examined_holdout,23,0.05,4,random,15,0.011451303958892822,0.011451303958892822
TCGA-A2-A0D2,previously_examined_holdout,23,0.05,4,random,16,-0.004666924476623535,0.004666924476623535
TCGA-A2-A0D2,previously_examined_holdout,23,0.05,4,random,17,-0.015908002853393555,0.015908002853393555
TCGA-A2-A0D2,previously_examined_holdout,23,0.05,4,random,18,0.012461185455322266,0.012461185455322266
TCGA-A2-A0D2,previously_examined_holdout,23,0.05,4,random,19,0.010212242603302002,0.010212242603302002
TCGA-A2-A0D2,previously_examined_holdout,23,0.1,7,gnnexplainer,-1,0.007795214653015137,0.007795214653015137
TCGA-A2-A0D2,previously_examined_holdout,23,0.1,7,random,0,0.014145076274871826,0.014145076274871826
TCGA-A2-A0D2,previously_examined_holdout,23,0.1,7,random,1,0.028150320053100586,0.028150320053100586
TCGA-A2-A0D2,previously_examined_holdout,23,0.1,7,random,2,0.008510947227478027,0.008510947227478027
TCGA-A2-A0D2,previously_examined_holdout,23,0.1,7,random,3,-0.007266402244567871,0.007266402244567871
TCGA-A2-A0D2,previously_examined_holdout,23,0.1,7,random,4,0.019802093505859375,0.019802093505859375
TCGA-A2-A0D2,previously_examined_holdout,23,0.1,7,random,5,-0.007517039775848389,0.007517039775848389
TCGA-A2-A0D2,previously_examined_holdout,23,0.1,7,random,6,-0.029481887817382812,0.029481887817382812
TCGA-A2-A0D2,previously_examined_holdout,23,0.1,7,random,7,0.00870513916015625,0.00870513916015625
TCGA-A2-A0D2,previously_examined_holdout,23,0.1,7,random,8,0.048783183097839355,0.048783183097839355
TCGA-A2-A0D2,previously_examined_holdout,23,0.1,7,random,9,-0.030407488346099854,0.030407488346099854
TCGA-A2-A0D2,previously_examined_holdout,23,0.1,7,random,10,-0.004811406135559082,0.004811406135559082
TCGA-A2-A0D2,previously_examined_holdout,23,0.1,7,random,11,0.03030073642730713,0.03030073642730713
TCGA-A2-A0D2,previously_examined_holdout,23,0.1,7,random,12,-0.0014943480491638184,0.0014943480491638184
TCGA-A2-A0D2,previously_examined_holdout,23,0.1,7,random,13,-0.03800088167190552,0.03800088167190552
TCGA-A2-A0D2,previously_examined_holdout,23,0.1,7,random,14,-0.008729875087738037,0.008729875087738037
TCGA-A2-A0D2,previously_examined_holdout,23,0.1,7,random,15,-0.01477193832397461,0.01477193832397461
TCGA-A2-A0D2,previously_examined_holdout,23,0.1,7,random,16,-0.023128509521484375,0.023128509521484375
TCGA-A2-A0D2,previously_examined_holdout,23,0.1,7,random,17,0.015315890312194824,0.015315890312194824
TCGA-A2-A0D2,previously_examined_holdout,23,0.1,7,random,18,0.012317001819610596,0.012317001819610596
TCGA-A2-A0D2,previously_examined_holdout,23,0.1,7,random,19,0.008445680141448975,0.008445680141448975
TCGA-A2-A0D2,previously_examined_holdout,23,0.2,14,gnnexplainer,-1,0.045083582401275635,0.045083582401275635
TCGA-A2-A0D2,previously_examined_holdout,23,0.2,14,random,0,-0.002209007740020752,0.002209007740020752
TCGA-A2-A0D2,previously_examined_holdout,23,0.2,14,random,1,-0.022249698638916016,0.022249698638916016
TCGA-A2-A0D2,previously_examined_holdout,23,0.2,14,random,2,0.002000153064727783,0.002000153064727783
TCGA-A2-A0D2,previously_examined_holdout,23,0.2,14,random,3,-0.05767315626144409,0.05767315626144409
TCGA-A2-A0D2,previously_examined_holdout,23,0.2,14,random,4,-0.029173731803894043,0.029173731803894043
TCGA-A2-A0D2,previously_examined_holdout,23,0.2,14,random,5,0.03826802968978882,0.03826802968978882
TCGA-A2-A0D2,previously_examined_holdout,23,0.2,14,random,6,-0.036114275455474854,0.036114275455474854
TCGA-A2-A0D2,previously_examined_holdout,23,0.2,14,random,7,-0.05348849296569824,0.05348849296569824
TCGA-A2-A0D2,previously_examined_holdout,23,0.2,14,random,8,-0.0361596941947937,0.0361596941947937
TCGA-A2-A0D2,previously_examined_holdout,23,0.2,14,random,9,0.0390743613243103,0.0390743613243103
TCGA-A2-A0D2,previously_examined_holdout,23,0.2,14,random,10,-0.02012854814529419,0.02012854814529419
TCGA-A2-A0D2,previously_examined_holdout,23,0.2,14,random,11,0.014894664287567139,0.014894664287567139
TCGA-A2-A0D2,previously_examined_holdout,23,0.2,14,random,12,-0.04716026782989502,0.04716026782989502
TCGA-A2-A0D2,previously_examined_holdout,23,0.2,14,random,13,-0.0021809935569763184,0.0021809935569763184
TCGA-A2-A0D2,previously_examined_holdout,23,0.2,14,random,14,0.00460052490234375,0.00460052490234375
TCGA-A2-A0D2,previously_examined_holdout,23,0.2,14,random,15,0.02563709020614624,0.02563709020614624
TCGA-A2-A0D2,previously_examined_holdout,23,0.2,14,random,16,-0.005073726177215576,0.005073726177215576
TCGA-A2-A0D2,previously_examined_holdout,23,0.2,14,random,17,-0.056537508964538574,0.056537508964538574
TCGA-A2-A0D2,previously_examined_holdout,23,0.2,14,random,18,-0.03550070524215698,0.03550070524215698
TCGA-A2-A0D2,previously_examined_holdout,23,0.2,14,random,19,0.02096080780029297,0.02096080780029297
TCGA-A2-A0D2,previously_examined_holdout,37,0.05,4,gnnexplainer,-1,-0.007974684238433838,0.007974684238433838
TCGA-A2-A0D2,previously_examined_holdout,37,0.05,4,random,0,-0.007797598838806152,0.007797598838806152
TCGA-A2-A0D2,previously_examined_holdout,37,0.05,4,random,1,-0.002470850944519043,0.002470850944519043
TCGA-A2-A0D2,previously_examined_holdout,37,0.05,4,random,2,0.0049103498458862305,0.0049103498458862305
TCGA-A2-A0D2,previously_examined_holdout,37,0.05,4,random,3,0.0007771849632263184,0.0007771849632263184
TCGA-A2-A0D2,previously_examined_holdout,37,0.05,4,random,4,-0.021178007125854492,0.021178007125854492
TCGA-A2-A0D2,previously_examined_holdout,37,0.05,4,random,5,-0.013593912124633789,0.013593912124633789
TCGA-A2-A0D2,previously_examined_holdout,37,0.05,4,random,6,-0.014078795909881592,0.014078795909881592
