patient,seed,fraction,method,repeat,predicted_class_drop
87,23,0.1,random,3,0.009110752493143082
87,23,0.1,random,4,0.00016103964298963547
87,23,0.1,random,5,0.017515281215310097
87,23,0.1,random,6,0.009668445214629173
87,23,0.1,random,7,0.0057594310492277145
87,23,0.1,random,8,0.013061759993433952
87,23,0.1,random,9,0.009911464527249336
87,23,0.1,random,10,0.009623968973755836
87,23,0.1,random,11,0.009326720610260963
87,23,0.1,random,12,0.004581386223435402
87,23,0.1,random,13,0.012093644589185715
87,23,0.1,random,14,0.016399936750531197
87,23,0.1,random,15,0.007635828107595444
87,23,0.1,random,16,0.017664995044469833
87,23,0.1,random,17,0.0017676018178462982
87,23,0.1,random,18,0.010471979156136513
87,23,0.1,random,19,0.0015937453135848045
87,23,0.2,gnnexplainer,-1,0.12104923650622368
87,23,0.2,random,0,0.01668415777385235
87,23,0.2,random,1,0.00794767402112484
87,23,0.2,random,2,0.002619542181491852
87,23,0.2,random,3,0.011316772550344467
87,23,0.2,random,4,0.01917152851819992
87,23,0.2,random,5,0.03905187174677849
87,23,0.2,random,6,0.002932395786046982
87,23,0.2,random,7,0.007614167407155037
87,23,0.2,random,8,0.018972080200910568
87,23,0.2,random,9,0.01494389958679676
87,23,0.2,random,10,0.021030083298683167
87,23,0.2,random,11,0.01950574666261673
87,23,0.2,random,12,0.02277667075395584
87,23,0.2,random,13,0.025014951825141907
87,23,0.2,random,14,0.010892076417803764
87,23,0.2,random,15,0.025301672518253326
87,23,0.2,random,16,0.007908772677183151
87,23,0.2,random,17,0.023489780724048615
87,23,0.2,random,18,0.019990723580121994
87,23,0.2,random,19,0.009059952571988106
87,37,0.05,gnnexplainer,-1,0.01681848242878914
87,37,0.05,random,0,0.0063932668417692184
87,37,0.05,random,1,0.005507422611117363
87,37,0.05,random,2,0.007537323981523514
87,37,0.05,random,3,0.004939625039696693
87,37,0.05,random,4,0.005999602377414703
87,37,0.05,random,5,0.0027909912168979645
87,37,0.05,random,6,0.001882847398519516
87,37,0.05,random,7,0.0003458121791481972
87,37,0.05,random,8,0.004486674442887306
87,37,0.05,random,9,0.0027043353766202927
87,37,0.05,random,10,0.0013760244473814964
87,37,0.05,random,11,0.0029246266931295395
87,37,0.05,random,12,0.010837482288479805
87,37,0.05,random,13,0.001989983953535557
87,37,0.05,random,14,0.002062917686998844
87,37,0.05,random,15,0.004705410450696945
87,37,0.05,random,16,0.0017887167632579803
87,37,0.05,random,17,0.006381021812558174
87,37,0.05,random,18,0.0001562153920531273
87,37,0.05,random,19,0.0040065813809633255
87,37,0.1,gnnexplainer,-1,0.03690554201602936
87,37,0.1,random,0,0.01130012609064579
87,37,0.1,random,1,0.015846919268369675
87,37,0.1,random,2,0.006142960861325264
87,37,0.1,random,3,0.008140018209815025
87,37,0.1,random,4,0.006651652976870537
87,37,0.1,random,5,0.003591323271393776
87,37,0.1,random,6,0.00704619474709034
87,37,0.1,random,7,0.018849454820156097
87,37,0.1,random,8,0.007744243368506432
87,37,0.1,random,9,0.01648046262562275
87,37,0.1,random,10,0.00922398455440998
87,37,0.1,random,11,0.007492957636713982
87,37,0.1,random,12,0.00870208814740181
87,37,0.1,random,13,0.00642046332359314
87,37,0.1,random,14,0.008687930181622505
87,37,0.1,random,15,0.006901305168867111
87,37,0.1,random,16,0.01415240578353405
87,37,0.1,random,17,0.008881743997335434
87,37,0.1,random,18,-0.00046671275049448013
87,37,0.1,random,19,0.008282160386443138
87,37,0.2,gnnexplainer,-1,0.1214599721133709
87,37,0.2,random,0,0.027165140956640244
87,37,0.2,random,1,0.019241105765104294
87,37,0.2,random,2,0.01670549437403679
87,37,0.2,random,3,0.018928147852420807
87,37,0.2,random,4,0.018435943871736526
87,37,0.2,random,5,0.013221146538853645
87,37,0.2,random,6,0.01897987350821495
87,37,0.2,random,7,0.031113438308238983
87,37,0.2,random,8,0.013433253392577171
87,37,0.2,random,9,0.025106996297836304
87,37,0.2,random,10,0.04446955770254135
87,37,0.2,random,11,0.016703730449080467
87,37,0.2,random,12,0.0030493568629026413
87,37,0.2,random,13,0.013417383655905724
87,37,0.2,random,14,0.008501680567860603
87,37,0.2,random,15,0.004059977829456329
87,37,0.2,random,16,0.01015797071158886
87,37,0.2,random,17,0.006880279630422592
87,37,0.2,random,18,0.01146472617983818
87,37,0.2,random,19,0.03272457420825958
9,11,0.05,gnnexplainer,-1,0.08798038214445114
9,11,0.05,random,0,0.024345554411411285
9,11,0.05,random,1,-0.001858040690422058
9,11,0.05,random,2,0.02141251415014267
9,11,0.05,random,3,0.009029470384120941
9,11,0.05,random,4,0.03247781842947006
9,11,0.05,random,5,0.014675818383693695
9,11,0.05,random,6,0.03654872626066208
9,11,0.05,random,7,-0.00313364714384079
9,11,0.05,random,8,0.044035010039806366
9,11,0.05,random,9,0.012413255870342255
9,11,0.05,random,10,-0.010373316705226898
9,11,0.05,random,11,0.017411641776561737
9,11,0.05,random,12,0.01959799975156784
9,11,0.05,random,13,0.011800713837146759
9,11,0.05,random,14,0.010212577879428864
9,11,0.05,random,15,0.012124322354793549
9,11,0.05,random,16,0.011845923960208893
9,11,0.05,random,17,0.03368597477674484
9,11,0.05,random,18,-0.007173970341682434
9,11,0.05,random,19,0.04200749844312668
9,11,0.1,gnnexplainer,-1,0.09200624376535416
9,11,0.1,random,0,0.021164678037166595
9,11,0.1,random,1,0.06269749253988266
9,11,0.1,random,2,-0.01338975876569748
9,11,0.1,random,3,0.013430334627628326
9,11,0.1,random,4,0.049649469554424286
9,11,0.1,random,5,0.06545982509851456
9,11,0.1,random,6,0.012599967420101166
9,11,0.1,random,7,0.008439697325229645
9,11,0.1,random,8,0.05819611996412277
9,11,0.1,random,9,0.017077229917049408
9,11,0.1,random,10,0.024439923465251923
9,11,0.1,random,11,-0.0015778467059135437
9,11,0.1,random,12,0.00781460851430893
9,11,0.1,random,13,0.026646189391613007
9,11,0.1,random,14,0.025499440729618073
9,11,0.1,random,15,0.028486065566539764
9,11,0.1,random,16,0.04728343337774277
9,11,0.1,random,17,0.018521390855312347
9,11,0.1,random,18,0.05183126777410507
9,11,0.1,random,19,0.004815690219402313
9,11,0.2,gnnexplainer,-1,0.09216573089361191
9,11,0.2,random,0,0.04814722388982773
9,11,0.2,random,1,0.04459526389837265
9,11,0.2,random,2,0.07656144350767136
9,11,0.2,random,3,0.09453002363443375
9,11,0.2,random,4,0.013891138136386871
9,11,0.2,random,5,0.07223992794752121
9,11,0.2,random,6,0.06483601778745651
9,11,0.2,random,7,0.05284111946821213
9,11,0.2,random,8,0.06343308836221695
9,11,0.2,random,9,0.04356687515974045
9,11,0.2,random,10,0.019886501133441925
9,11,0.2,random,11,0.11391552537679672
9,11,0.2,random,12,0.01849452406167984
9,11,0.2,random,13,0.09628894180059433
9,11,0.2,random,14,0.03027697652578354
9,11,0.2,random,15,0.1017061248421669
9,11,0.2,random,16,0.11035936325788498
9,11,0.2,random,17,0.041437648236751556
9,11,0.2,random,18,0.015504591166973114
9,11,0.2,random,19,0.011184178292751312
9,23,0.05,gnnexplainer,-1,0.08798038214445114
9,23,0.05,random,0,0.010152585804462433
9,23,0.05,random,1,0.0067916139960289
9,23,0.05,random,2,0.03489872068166733
9,23,0.05,random,3,0.04899819940328598
9,23,0.05,random,4,0.0005348697304725647
9,23,0.05,random,5,0.029939495027065277
9,23,0.05,random,6,0.0229182168841362
9,23,0.05,random,7,0.020207442343235016
9,23,0.05,random,8,0.005493558943271637
9,23,0.05,random,9,0.007205061614513397
9,23,0.05,random,10,0.015433304011821747
9,23,0.05,random,11,0.022007323801517487
9,23,0.05,random,12,0.0372975692152977
9,23,0.05,random,13,0.021047241985797882
9,23,0.05,random,14,0.025376535952091217
9,23,0.05,random,15,0.00316040962934494
9,23,0.05,random,16,0.00425555557012558
9,23,0.05,random,17,0.013901583850383759
9,23,0.05,random,18,0.0286468043923378
9,23,0.05,random,19,0.016864292323589325
9,23,0.1,gnnexplainer,-1,0.0814424380660057
9,23,0.1,random,0,0.011157520115375519
9,23,0.1,random,1,0.034681133925914764
9,23,0.1,random,2,0.03608221560716629
9,23,0.1,random,3,0.029114343225955963
9,23,0.1,random,4,0.04098544269800186
9,23,0.1,random,5,0.04080504924058914
9,23,0.1,random,6,-0.009626194834709167
9,23,0.1,random,7,0.013996519148349762
9,23,0.1,random,8,0.010153137147426605
9,23,0.1,random,9,0.013818062841892242
9,23,0.1,random,10,0.048367731273174286
9,23,0.1,random,11,0.005165450274944305
9,23,0.1,random,12,0.04152090102434158
9,23,0.1,random,13,0.007471837103366852
9,23,0.1,random,14,0.02802135795354843
9,23,0.1,random,15,0.0006318911910057068
9,23,0.1,random,16,0.04161336272954941
9,23,0.1,random,17,0.0033586397767066956
9,23,0.1,random,18,0.053239159286022186
9,23,0.1,random,19,0.009980536997318268
9,23,0.2,gnnexplainer,-1,0.07451710850000381
9,23,0.2,random,0,0.03325340896844864
9,23,0.2,random,1,0.06987740844488144
9,23,0.2,random,2,0.020714111626148224
9,23,0.2,random,3,0.02917083352804184
9,23,0.2,random,4,0.05680052191019058
9,23,0.2,random,5,0.029954291880130768
9,23,0.2,random,6,0.05960538238286972
9,23,0.2,random,7,0.09956105798482895
9,23,0.2,random,8,0.03761937469244003
9,23,0.2,random,9,0.040212325751781464
9,23,0.2,random,10,0.019199125468730927
9,23,0.2,random,11,0.05870770663022995
9,23,0.2,random,12,0.04626648873090744
9,23,0.2,random,13,0.022777341306209564
9,23,0.2,random,14,0.07161984592676163
9,23,0.2,random,15,0.06202010065317154
9,23,0.2,random,16,0.06863420456647873
9,23,0.2,random,17,0.030952297151088715
9,23,0.2,random,18,0.057476840913295746
9,23,0.2,random,19,0.025769956409931183
9,37,0.05,gnnexplainer,-1,0.08798038214445114
9,37,0.05,random,0,0.01049787551164627
9,37,0.05,random,1,-0.009076736867427826
9,37,0.05,random,2,-0.004352688789367676
9,37,0.05,random,3,0.006756000220775604
9,37,0.05,random,4,0.02723916620016098
9,37,0.05,random,5,0.0061668530106544495
9,37,0.05,random,6,0.004368416965007782
9,37,0.05,random,7,-0.002370104193687439
9,37,0.05,random,8,0.01487652212381363
9,37,0.05,random,9,0.013779588043689728
9,37,0.05,random,10,-0.003415808081626892
9,37,0.05,random,11,0.02798011153936386
9,37,0.05,random,12,0.021113015711307526
9,37,0.05,random,13,0.02052239328622818
9,37,0.05,random,14,0.043628059327602386
9,37,0.05,random,15,0.028166554868221283
9,37,0.05,random,16,0.03771979361772537
9,37,0.05,random,17,0.007878236472606659
9,37,0.05,random,18,0.034184254705905914
9,37,0.05,random,19,-0.0016996264457702637
9,37,0.1,gnnexplainer,-1,0.10576172918081284
9,37,0.1,random,0,0.07317417114973068
9,37,0.1,random,1,0.03955516964197159
9,37,0.1,random,2,0.011769987642765045
9,37,0.1,random,3,0.015126325190067291
9,37,0.1,random,4,0.027390681207180023
9,37,0.1,random,5,0.022095434367656708
9,37,0.1,random,6,0.04680725187063217
9,37,0.1,random,7,0.0401366725564003
9,37,0.1,random,8,0.012137718498706818
9,37,0.1,random,9,0.0016024187207221985
9,37,0.1,random,10,0.025982432067394257
9,37,0.1,random,11,0.029947631061077118
9,37,0.1,random,12,-0.008156731724739075
9,37,0.1,random,13,0.03117326647043228
9,37,0.1,random,14,0.038502611219882965
9,37,0.1,random,15,0.09107426553964615
9,37,0.1,random,16,0.0450887456536293
9,37,0.1,random,17,-0.01021815836429596
9,37,0.1,random,18,0.01311057060956955
9,37,0.1,random,19,0.02435138076543808
9,37,0.2,gnnexplainer,-1,0.1131463274359703
9,37,0.2,random,0,0.03056267648935318
9,37,0.2,random,1,0.06627026945352554
9,37,0.2,random,2,0.053192831575870514
9,37,0.2,random,3,0.06054558604955673
9,37,0.2,random,4,0.06217031925916672
9,37,0.2,random,5,0.010640807449817657
9,37,0.2,random,6,0.12309960275888443
9,37,0.2,random,7,0.11624272912740707
9,37,0.2,random,8,0.034831322729587555
9,37,0.2,random,9,0.021699048578739166
9,37,0.2,random,10,0.04914816468954086
9,37,0.2,random,11,0.08534101396799088
9,37,0.2,random,12,0.08675404638051987
9,37,0.2,random,13,0.06095191091299057
9,37,0.2,random,14,0.019878439605236053
9,37,0.2,random,15,0.05038755387067795
9,37,0.2,random,16,0.03272440284490585
9,37,0.2,random,17,0.0018280968070030212
9,37,0.2,random,18,0.0635303184390068
9,37,0.2,random,19,0.006399013102054596
